id	response_text	timestamp
1191	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das darauf abzielt, Computer zu entwickeln, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:07:22
1192	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das sich mit der Entwicklung intelligenter Computerprogramme und -maschinen befasst, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:07:32
1193	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das sich mit der Entwicklung intelligenter Computerprogramme und -maschinen befasst, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:07:42
1194	"Künstliche Intelligenz ist ein multidisziplinäres Feld, das sich mit der Entwicklung intelligenter Agenten befasst, die in der Lage sind, menschenähnliche Aufgaben auszuführen, wie Lernen, Problemlösen und Entscheidungsfindung.
"	2025-04-25 11:07:53
1195	"Künstliche Intelligenz ist ein interdisziplinäres Feld, das sich mit der Entwicklung intelligenter Agenten befasst, die in der Lage sind, menschenähnliche kognitive Aufgaben zu lösen.
"	2025-04-25 11:08:03
1196	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das darauf abzielt, Computer in die Lage zu versetzen, Aufgaben auszuführen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:08:13
1197	"Künstliche Intelligenz ist ein sich schnell entwickelnder Bereich der Informatik, der sich mit der Entwicklung intelligenter Computerprogramme und -maschinen befasst, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:08:23
1198	"Künstliche Intelligenz ist ein Zweig der Informatik, der sich mit der Entwicklung von intelligenten Agenten befasst, also Systemen, die ihre Umgebung wahrnehmen und selbstständig handeln, um Ziele zu erreichen.
"	2025-04-25 11:08:33
1199	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das darauf abzielt, Maschinen zu entwickeln, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:08:43
1200	"Künstliche Intelligenz ist ein breites Feld der Informatik, das sich mit der Entwicklung von intelligenten Agenten befasst, d.h. mit Systemen, die ihre Umwelt wahrnehmen und Massnahmen ergreifen können, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:08:53
1201	"Künstliche Intelligenz ist ein interdisziplinäres Feld, das sich mit der Entwicklung intelligenter Agenten befasst, die in der Lage sind, Aufgaben zu erledigen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:09:02
1202	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das darauf abzielt, Maschinen in die Lage zu versetzen, Aufgaben auszuführen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:09:12
1203	"Künstliche Intelligenz ist die Fähigkeit von Maschinen, menschenähnliche Intelligenzleistungen zu vollbringen.
"	2025-04-25 11:09:22
1204	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das darauf abzielt, Computer zu befähigen, Aufgaben auszuführen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:09:32
1205	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das sich mit der Entwicklung von intelligenten Maschinen und Systemen befasst, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:09:42
1206	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, die in der Lage sind, Aufgaben zu erledigen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:09:52
1207	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das darauf abzielt, Computersysteme zu entwickeln, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:10:02
1208	"Künstliche Intelligenz ist ein breites Feld der Informatik, das sich mit der Entwicklung von intelligenten Agenten befasst, die in der Lage sind, Aufgaben zu erfüllen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:10:12
1209	"Künstliche Intelligenz ist die Fähigkeit von Maschinen, Aufgaben auszuführen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:10:22
1210	"Künstliche Intelligenz ist ein weites Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, also Systeme, die ihre Umgebung wahrnehmen und Aktionen ausführen können, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:10:32
1211	"Künstliche Intelligenz ist ein breites Feld der Informatik, das sich mit der Entwicklung von intelligenten Agenten befasst, d.h. Systemen, die ihre Umwelt wahrnehmen und Aktionen ausführen können, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:10:42
1212	"Künstliche Intelligenz ist ein weites Feld der Informatik, das sich mit der Entwicklung von intelligenten Agenten beschäftigt, die in der Lage sind, menschenähnliche Aufgaben zu erfüllen.
"	2025-04-25 11:10:52
1213	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das sich mit der Entwicklung von Computersystemen befasst, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:11:02
1214	"Künstliche Intelligenz ist ein Bereich der Informatik, der sich mit der Entwicklung intelligenter Agenten beschäftigt, d.h. Systeme, die ihre Umgebung wahrnehmen und Aktionen ausführen, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:11:12
1215	"Künstliche Intelligenz ist ein multidisziplinäres Feld, das sich mit der Entwicklung intelligenter Agenten befasst, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:11:22
1216	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das sich mit der Entwicklung von Computersystemen befasst, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:11:32
1217	"Künstliche Intelligenz ist ein Bereich der Informatik, der sich mit der Entwicklung von intelligenten Agenten beschäftigt, die in der Lage sind, Aufgaben zu erledigen, die normalerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:11:42
1218	"Künstliche Intelligenz ist ein sich schnell entwickelnder Bereich der Informatik, der sich mit der Entwicklung intelligenter Agenten befasst, die in der Lage sind, Aufgaben zu erledigen, die normalerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:11:52
1219	"Künstliche Intelligenz ist ein breit gefächertes Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, d. h. Systeme, die ihre Umgebung wahrnehmen und Handlungen ausführen, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:12:02
1220	"Künstliche Intelligenz ist ein weitreichendes Gebiet der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, d.h. Systeme, die ihre Umgebung wahrnehmen und Handlungen ausführen, um ihre Ziele zu erreichen.
"	2025-04-25 11:12:12
1221	"Künstliche Intelligenz ist ein Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, die in der Lage sind, Aufgaben zu erledigen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:12:22
1222	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, d. h. Systeme, die ihre Umwelt wahrnehmen und Aktionen ausführen, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:12:32
1223	"Künstliche Intelligenz ist ein breites Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, d.h. Systemen, die ihre Umgebung wahrnehmen und Handlungen ausführen, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:12:42
1224	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das das Potenzial hat, viele Aspekte unseres Lebens zu verändern, indem es Computern ermöglicht, Aufgaben auszuführen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:12:52
1225	"Künstliche Intelligenz ist ein sich schnell entwickelndes Gebiet, das darauf abzielt, Computersysteme zu entwickeln, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:13:02
1226	"Künstliche Intelligenz ist ein breites Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, die in der Lage sind, Aufgaben zu erledigen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:13:12
1227	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das darauf abzielt, Computer in die Lage zu versetzen, Aufgaben zu erledigen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:13:22
1228	"Künstliche Intelligenz ist ein Feld der Informatik, das sich mit der Entwicklung von intelligenten Agenten beschäftigt, die in der Lage sind, Aufgaben zu erledigen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:13:32
1229	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld der Informatik, das sich mit der Entwicklung von intelligenten Maschinen und Systemen beschäftigt, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:13:42
1230	"Künstliche Intelligenz ist ein weites Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten beschäftigt, d. h. mit Systemen, die ihre Umgebung wahrnehmen und Aktionen ausführen, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:13:52
1231	"Künstliche Intelligenz ist ein sich schnell entwickelnder Bereich der Informatik, der sich mit der Entwicklung intelligenter Maschinen und Softwaresysteme befasst, die in der Lage sind, Aufgaben auszuführen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:14:02
1232	"Künstliche Intelligenz ist ein sich rasch entwickelndes Feld, das das Potenzial hat, viele Aspekte unseres Lebens zu verändern, indem es Computer befähigt, Aufgaben auszuführen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:14:12
1233	"Künstliche Intelligenz ist ein breites Feld der Informatik, das sich mit der Entwicklung von intelligenten Agenten befasst, die in der Lage sind, Aufgaben auszuführen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:14:22
1234	"Künstliche Intelligenz ist ein Feld der Informatik, das sich mit der Entwicklung intelligenter Maschinen befasst, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:14:32
1235	"Künstliche Intelligenz ist ein Bereich der Informatik, der sich mit der Entwicklung intelligenter Agenten befasst, d. h. Systeme, die ihre Umgebung wahrnehmen und Massnahmen ergreifen können, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:14:42
1236	"Künstliche Intelligenz ist die Fähigkeit von Maschinen, menschenähnliche Intelligenz zu zeigen, wie z. B. Lernen, Problemlösen und Entscheidungsfindung.
"	2025-04-25 11:14:52
1237	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das sich mit der Entwicklung intelligenter Computerprogramme befasst, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:15:03
1238	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das darauf abzielt, Computersysteme zu entwickeln, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:15:12
1239	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld der Informatik, das sich mit der Entwicklung von intelligenten Agenten befasst, die in der Lage sind, Aufgaben zu erledigen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:15:23
1240	"Künstliche Intelligenz ist ein sich schnell entwickelnder Bereich der Informatik, der sich mit der Entwicklung von intelligenten Maschinen und Systemen beschäftigt, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:15:33
1241	"Künstliche Intelligenz ist ein breites Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten beschäftigt, d. h. mit Systemen, die ihre Umgebung wahrnehmen und Maßnahmen ergreifen, um ihre Ziele zu erreichen.
"	2025-04-25 11:15:43
1242	"Künstliche Intelligenz ist ein multidisziplinäres Feld, das sich mit der Entwicklung von intelligenten Agenten beschäftigt, die in der Lage sind, Aufgaben zu erledigen, die normalerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:15:53
1243	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das darauf abzielt, Computer so zu entwickeln, dass sie Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:16:02
1244	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das sich mit der Entwicklung intelligenter Computersysteme befasst, die Aufgaben ausführen können, für die normalerweise menschliche Intelligenz erforderlich ist.
"	2025-04-25 11:16:12
1245	"Künstliche Intelligenz ist ein Gebiet der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, die in der Lage sind, Aufgaben auszuführen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:16:22
1246	"Künstliche Intelligenz ist ein weites Feld der Informatik, das sich mit der Entwicklung von intelligenten Agenten befasst, d.h. Systemen, die ihre Umgebung wahrnehmen und Aktionen ausführen können, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:16:32
1247	"Künstliche Intelligenz ist ein multidisziplinäres Feld, das sich mit der Entwicklung von intelligenten Agenten befasst, die menschenähnliche kognitive Fähigkeiten wie Lernen, Problemlösen und Entscheidungsfindung simulieren.
"	2025-04-25 11:16:42
1248	"Künstliche Intelligenz ist ein sich schnell entwickelnder Bereich der Informatik, der sich mit der Entwicklung intelligenter Maschinen und Systeme befasst.
"	2025-04-25 11:16:52
1249	"Künstliche Intelligenz ist ein sich schnell entwickelnder Bereich der Informatik, der sich mit der Entwicklung intelligenter Maschinen und Systeme befasst.
"	2025-04-25 11:17:02
1250	"Künstliche Intelligenz ist ein sich schnell entwickelnder Bereich der Informatik, der sich mit der Entwicklung intelligenter Agenten befasst, d. h. Systeme, die ihre Umgebung wahrnehmen und Massnahmen ergreifen, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:17:12
1251	"Künstliche Intelligenz ist ein sich schnell entwickelndes Gebiet der Informatik, das sich mit der Entwicklung intelligenter Maschinen beschäftigt, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:17:22
1252	"Künstliche Intelligenz ist ein Gebiet der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, die in der Lage sind, Aufgaben auszuführen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:17:32
1253	"Künstliche Intelligenz ist ein sich schnell entwickelnder Bereich der Informatik, der sich mit der Entwicklung intelligenter Maschinen beschäftigt, die menschenähnliche Aufgaben ausführen können.
"	2025-04-25 11:17:42
1254	"Künstliche Intelligenz ist ein sich schnell entwickelnder Bereich der Informatik, der sich mit der Entwicklung intelligenter Maschinen befasst, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:17:52
1255	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das darauf abzielt, Computer in die Lage zu versetzen, Aufgaben auszuführen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:18:02
1256	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das darauf abzielt, Computer in die Lage zu versetzen, Aufgaben auszuführen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:18:12
1257	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, die in der Lage sind, Aufgaben auszuführen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:18:22
1258	"Künstliche Intelligenz ist ein Bereich der Informatik, der sich mit der Entwicklung intelligenter Agenten beschäftigt, also von Systemen, die ihre Umgebung wahrnehmen und selbstständig Aktionen ausführen, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:18:32
1259	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld der Informatik, das sich mit der Entwicklung intelligenter Computerprogramme und -maschinen beschäftigt, die menschenähnliche Denkprozesse nachbilden oder ausführen können.
"	2025-04-25 11:18:42
1260	"Künstliche Intelligenz ist die Fähigkeit von Maschinen, Aufgaben auszuführen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:18:52
1261	"Künstliche Intelligenz ist ein sich schnell entwickelnder Bereich der Informatik, der sich mit der Entwicklung intelligenter Agenten befasst, d. h. Systemen, die ihre Umgebung wahrnehmen und Massnahmen ergreifen, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:19:02
1262	"Künstliche Intelligenz ist ein breites Feld der Informatik, das sich mit der Entwicklung von intelligenten Agenten befasst, d. h. Systemen, die ihre Umgebung wahrnehmen und Handlungen ausführen, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:19:12
1263	"Künstliche Intelligenz ist ein breites Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, d. h. Systemen, die ihre Umgebung wahrnehmen und Aktionen ausführen, um ihre Ziele zu erreichen.
"	2025-04-25 11:19:23
1264	"Künstliche Intelligenz ist ein Zweig der Informatik, der sich mit der Entwicklung von intelligenten Agenten beschäftigt, also Systemen, die ihre Umgebung wahrnehmen und Maßnahmen ergreifen, um ihre Ziele zu erreichen.
"	2025-04-25 11:19:32
1265	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das darauf abzielt, Computer in die Lage zu versetzen, Aufgaben auszuführen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:19:42
1266	"Künstliche Intelligenz ist ein sich schnell entwickelnder Bereich der Informatik, der sich mit der Entwicklung intelligenter Agenten befasst, also Systeme, die ihre Umgebung wahrnehmen und Massnahmen ergreifen, um Ziele zu erreichen.
"	2025-04-25 11:19:52
1267	"Künstliche Intelligenz ist ein breites Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, d.h. Systeme, die ihre Umgebung wahrnehmen und Maßnahmen ergreifen, um ihre Ziele zu erreichen.
"	2025-04-25 11:20:03
1268	"Künstliche Intelligenz ist ein sich rasch entwickelnder Bereich der Informatik, der sich mit der Entwicklung intelligenter Maschinen und Systeme befasst.
"	2025-04-25 11:20:12
1269	"Künstliche Intelligenz ist ein vielversprechender, aber auch komplexer Bereich der Informatik, der sich mit der Entwicklung intelligenter Systeme befasst, die menschenähnliche Fähigkeiten wie Lernen, Problemlösen und Entscheidungsfindung aufweisen.
"	2025-04-25 11:20:23
1270	"Künstliche Intelligenz ist ein sich schnell entwickelndes Gebiet der Informatik, das sich mit der Entwicklung von intelligenten Agenten befasst, die in der Lage sind, Aufgaben zu erledigen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:20:33
1271	"Künstliche Intelligenz ist ein breites Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, also mit Systemen, die ihre Umgebung wahrnehmen und Handlungen ausführen, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:20:43
1272	"Künstliche Intelligenz ist die Fähigkeit von Maschinen, menschenähnliche Denkprozesse auszuführen und Aufgaben zu lösen.
"	2025-04-25 11:20:53
1273	"Künstliche Intelligenz ist ein Feld der Informatik, das sich mit der Entwicklung intelligenter Maschinen beschäftigt, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:21:02
1274	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das darauf abzielt, Computer in die Lage zu versetzen, Aufgaben auszuführen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:21:12
1275	"Künstliche Intelligenz ist ein sich schnell entwickelnder Bereich der Informatik, der sich mit der Entwicklung intelligenter Maschinen befasst, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:21:23
1276	"Künstliche Intelligenz ist die Fähigkeit von Maschinen, menschenähnliche Denkprozesse wie Lernen, Problemlösung und Entscheidungsfindung auszuführen.
"	2025-04-25 11:21:32
1277	"Künstliche Intelligenz ist ein multidisziplinäres Feld, das sich mit der Entwicklung von intelligenten Agenten beschäftigt, die in der Lage sind, Aufgaben zu erfüllen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:21:42
1278	"Künstliche Intelligenz ist ein sich rasch entwickelnder Bereich der Informatik, der sich mit der Entwicklung intelligenter Maschinen und Systeme befasst, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:21:53
1279	"Künstliche Intelligenz ist ein interdisziplinäres Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, d. h. mit Systemen, die ihre Umwelt wahrnehmen und Aktionen ausführen, um ihre Ziele zu erreichen.
"	2025-04-25 11:22:02
1280	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das sich mit der Entwicklung von Computersystemen befasst, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:22:12
1281	"Künstliche Intelligenz ist ein multidisziplinäres Feld, das sich mit der Entwicklung von intelligenten Agenten befasst, d. h. von Systemen, die ihre Umgebung wahrnehmen und Aktionen ausführen, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:22:22
1282	"Künstliche Intelligenz ist ein sich rasch entwickelndes Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, die in der Lage sind, Aufgaben zu erledigen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:22:32
1283	"Künstliche Intelligenz ist ein sich schnell entwickelnder Bereich der Informatik, der sich mit der Entwicklung intelligenter Maschinen befasst, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:22:42
1284	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das sich mit der Entwicklung intelligenter Computerprogramme und Maschinen beschäftigt, die Aufgaben erledigen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:22:52
1285	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das darauf abzielt, Computer in die Lage zu versetzen, Aufgaben auszuführen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:23:02
1286	"Künstliche Intelligenz ist ein weites Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, d. h. mit Systemen, die ihre Umgebung wahrnehmen und Aktionen ausführen, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:23:12
1287	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten beschäftigt, d. h. Systeme, die in der Lage sind, zu denken, zu lernen und Probleme zu lösen.
"	2025-04-25 11:23:22
1288	"Künstliche Intelligenz ist ein sich schnell entwickelnder Bereich der Informatik, der sich mit der Entwicklung von intelligenten Agenten befasst, also Systemen, die ihre Umgebung wahrnehmen und Aktionen ausführen, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:23:32
1289	"Künstliche Intelligenz ist ein Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, also Systemen, die ihre Umgebung wahrnehmen und Handlungen ausführen, um ihre Ziele zu erreichen.
"	2025-04-25 11:23:42
1290	"Künstliche Intelligenz ist ein sich schnell entwickelnder Bereich der Informatik, der sich mit der Entwicklung von intelligenten Agenten befasst, d. h. Systemen, die ihre Umgebung wahrnehmen und Maßnahmen ergreifen, um ihre Ziele zu erreichen.
"	2025-04-25 11:23:52
1291	"Künstliche Intelligenz ist ein multidisziplinäres Feld, das sich mit der Entwicklung von intelligenten Agenten befasst, die in der Lage sind, menschenähnliche Aufgaben zu erfüllen.
"	2025-04-25 11:24:02
1292	"Künstliche Intelligenz ist ein Bereich der Informatik, der sich mit der Entwicklung intelligenter Agenten befasst, d. h. Systeme, die ihre Umgebung wahrnehmen und Aktionen ausführen können, um ihre Ziele zu erreichen.
"	2025-04-25 11:24:12
1293	"Künstliche Intelligenz ist ein interdisziplinäres Feld der Informatik, das sich mit der Automatisierung intelligenten Verhaltens befasst.
"	2025-04-25 11:24:22
1294	"Künstliche Intelligenz ist ein weites Feld der Informatik, das sich mit der Entwicklung von intelligenten Agenten befasst, also Systemen, die ihre Umgebung wahrnehmen und Aktionen ausführen, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:24:32
1295	"Künstliche Intelligenz ist ein sich schnell entwickelnder Bereich der Informatik, der sich mit der Entwicklung intelligenter Computerprogramme und -maschinen befasst, die menschenähnliche Aufgaben erledigen können.
"	2025-04-25 11:24:42
1296	"Künstliche Intelligenz ist ein weites Feld der Informatik, das sich mit der Entwicklung intelligenter Maschinen und Systeme befasst, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:24:52
1297	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, also Systeme, die ihre Umgebung wahrnehmen und Aktionen ausführen, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:25:02
1298	"Künstliche Intelligenz ist ein interdisziplinäres Feld der Informatik, das sich mit der Automatisierung intelligenten Verhaltens befasst.
"	2025-04-25 11:25:12
1299	"Künstliche Intelligenz ist ein Feld der Informatik, das sich mit der Entwicklung von intelligenten Agenten befasst, d.h. Systemen, die ihre Umgebung wahrnehmen und Handlungen ausführen, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:25:22
1300	"Künstliche Intelligenz ist ein Bereich der Informatik, der sich mit der Entwicklung intelligenter Agenten befasst, also Systemen, die ihre Umgebung wahrnehmen und Handlungen ausführen können, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:25:32
1301	"Künstliche Intelligenz ist ein multidisziplinäres Feld, das sich mit der Entwicklung intelligenter Agenten befasst, die in der Lage sind, Aufgaben auszuführen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:25:42
1302	"Künstliche Intelligenz ist ein sich schnell entwickelndes Feld, das sich mit der Entwicklung intelligenter Computerprogramme und -maschinen befasst, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:25:52
1303	"Künstliche Intelligenz ist ein multidisziplinäres Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten beschäftigt, also Systemen, die ihre Umgebung wahrnehmen und Aktionen ausführen können, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:26:02
1304	"Künstliche Intelligenz ist ein sich schnell entwickelnder Bereich der Informatik, der sich mit der Entwicklung von intelligenten Agenten befasst, d. h. Systemen, die ihre Umgebung wahrnehmen und Maßnahmen ergreifen, um ihre Ziele zu erreichen.
"	2025-04-25 11:26:12
1305	"Künstliche Intelligenz ist ein breites Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, die in der Lage sind, Aufgaben auszuführen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:26:22
1306	"Künstliche Intelligenz ist ein Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, die in der Lage sind, Aufgaben zu erfüllen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:26:32
1307	"Künstliche Intelligenz ist ein breites Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:26:42
1308	"Künstliche Intelligenz ist ein weites Feld der Informatik, das sich mit der Entwicklung intelligenter Agenten befasst, also Systemen, die ihre Umwelt wahrnehmen und Aktionen ausführen können, um bestimmte Ziele zu erreichen.
"	2025-04-25 11:26:53
1309	"Künstliche Intelligenz ist ein sich schnell entwickelnder Bereich der Informatik, der sich mit der Entwicklung intelligenter Maschinen und Softwaresysteme befasst, die in der Lage sind, Aufgaben zu erledigen, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:27:02
1310	"Künstliche Intelligenz ist ein sich schnell entwickelnder Bereich der Informatik, der sich mit der Entwicklung von intelligenten Maschinen und Systemen beschäftigt, die menschenähnliche Aufgaben erledigen können.
"	2025-04-25 11:27:12
1311	"Künstliche Intelligenz ist ein sich schnell entwickelnder Bereich der Informatik, der sich mit der Entwicklung intelligenter Maschinen beschäftigt, die Aufgaben ausführen können, die typischerweise menschliche Intelligenz erfordern.
"	2025-04-25 11:27:22
